	episode	timestamp	player	character	speech	segmented	intent
486	S1E602	day1_speech	4号	守卫	所以在我眼里呢，目前的四狼是这样的，7号，6号再加3号加11号好吧	所以 在 我 眼里 呢 ， 目前 的 四 狼 是 这样 的 ， 7 号 ， 6 号 再加 3 号加 11 号 好 吧	attack
487	S1E602	day1_speech	4号	守卫	这一轮我是，上一轮我弃票的，我是一个弃票的	这 一轮 我 是 ， 上 一轮 我弃票 的 ， 我 是 一个 弃票 的	defense
488	S1E602	day1_speech	4号	守卫	因为我不知道12号跟7号，我不知道谁是真的，但是从这个票型上来看，我们更愿意相信12号是真的，这个7号是假的	因为 我 不 知道 12 号 跟 7 号 ， 我 不 知道 谁 是 真的 ， 但是 从 这个 票型 上 来看 ， 我们 更 愿意 相信 12 号 是 真的 ， 这个 7 号 是 假 的	protect
489	S1E602	day1_speech	4号	守卫	那么从这个7号是假的上来看，那我们这一局我们应该撕警徽，对吧，这警徽该撕是吧	那么 从 这个 7 号 是 假 的 上 来看 ， 那 我们 这 一局 我们 应该 撕警徽 ， 对 吧 ， 这 警徽 该 撕 是 吧	attack
490	S1E602	day1_speech	4号	守卫	这个6号别去动他，这个人有人搞的，这一轮我们好人撕警徽，就可以了，对吧	这个 6 号别 去动 他 ， 这个 人 有人 搞 的 ， 这 一轮 我们 好人 撕警徽 ， 就 可以 了 ， 对 吧	protect
491	S1E602	day1_speech	4号	守卫	然后12号说实话我确实没听到你上一轮说你验谁，这一轮你好好说说，对吧，你好好说说，过了	然后 12 号 说实话 我 确实 没 听到 你 上 一轮 说 你验 谁 ， 这 一轮 你 好好 说 说 ， 对 吧 ， 你 好好 说 说 ， 过 了	attack
492	S1E602	day1_speech	3号	狼	现在的情况呢，应该焦点应该是5号，7号和12号这三张牌	现在 的 情况 呢 ， 应该 焦点 应该 是 5 号 ， 7 号 和 12 号 这 三张 牌	hang_on
493	S1E602	day1_speech	3号	狼	这轮呢，5号解释了一下，他是为什么要上票给7号查杀他的这个预言家，那么确实也只有7号和12号这两个跳预言家的	这轮 呢 ， 5 号 解释 了 一下 ， 他 是 为什么 要 上票 给 7 号 查杀 他 的 这个 预言家 ， 那么 确实 也 只有 7 号 和 12 号 这 两个 跳 预言家 的	ph
494	S1E602	day1_speech	3号	狼	在我的观点来看，7号和12号中，如果说真的预言家连自己的查杀都不报，去聊别人喉结，这是一个我根本无法理解的一个行为，所以我将我警徽庄严而又神圣的一票上给了7号，刚才的我的白狼王队友，好吧，将我的这个警徽上票给了7号	在 我 的 观点 来看 ， 7 号 和 12 号 中 ， 如果说 真的 预言家 连 自己 的 查杀 都 不报 ， 去 聊 别人 喉结 ， 这是 一个 我 根本无法 理解 的 一个 行为 ， 所以 我 将 我 警徽 庄严 而 又 神圣 的 一票 上 给 了 7 号 ， 刚才 的 我 的 白狼王 队友 ， 好 吧 ， 将 我 的 这个 警徽 上票 给 了 7 号	attack
495	S1E602	day1_speech	3号	狼	现在5号他说，7号是狼焊跳，自己是女巫	现在 5 号 他 说 ， 7 号 是 狼 焊 跳 ， 自己 是 女巫	ph
496	S1E602	day1_speech	3号	狼	那么如果有真的女巫，相信女巫肯定是知道，对吧	那么 如果 有 真的 女巫 ， 相信 女巫 肯定 是 知道 ， 对 吧	ph
497	S1E602	day1_speech	3号	狼	这轮我们12号是要吃票的，就是说女巫知道这个5号不是真的女巫，那么女巫呢一定会这一轮跟7号一起去投12号，或者5号，然后毒掉另外一个，没错吧	这轮 我们 12 号 是 要 吃票 的 ， 就是说 女巫 知道 这个 5 号 不是 真的 女巫 ， 那么 女巫 呢 一定 会 这 一轮 跟 7 号 一起 去 投 12 号 ， 或者 5 号 ， 然后 毒掉 另外 一个 ， 没错 吧	ph
498	S1E602	day1_speech	3号	狼	这是我安排一下女巫的工作，我现在看下来局势	这 是 我 安排 一下 女巫 的 工作 ， 我 现在 看 下来 局势	ph
499	S1E602	day1_speech	3号	狼	就我认为7号应该是一个真的预言家	就 我 认为 7 号 应该 是 一个 真的 预言家	protect
500	S1E602	day1_speech	3号	狼	5号，4号和12号应该是三匹狼	5 号 ， 4 号 和 12 号 应该 是 三匹 狼	attack
501	S1E602	day1_speech	3号	狼	就5号给4号发了一个银水，但是我不认5号的身份	就 5 号 给 4 号发 了 一个 银水 ， 但是 我 不认 5 号 的 身份	attack
502	S1E602	day1_speech	3号	狼	我还是站我7号的队，我就认为7号是一个真的预言家	我 还是 站 我 7 号 的 队 ， 我 就 认为 7 号 是 一个 真的 预言家	protect
503	S1E602	day1_speech	3号	狼	然后7号查杀的5号是一匹狼	然后 7 号 查杀 的 5 号 是 一匹 狼	attack
504	S1E602	day1_speech	3号	狼	然后5号呢，这个时候给4号银水，去拉自己一个狼同伴，去一起去冲这个7号的票，借用刚才没有人给12号上票，全票都给7号的这个点，去猛打7号，要让这一轮去撕这个警徽	然后 5 号 呢 ， 这个 时候 给 4 号 银水 ， 去 拉 自己 一个 狼 同伴 ， 去 一起 去 冲 这个 7 号 的 票 ， 借用 刚才 没有 人 给 12 号 上票 ， 全票 都 给 7 号 的 这个 点 ， 去 猛打 7 号 ， 要 让 这 一轮 去 撕 这个 警徽	attack
505	S1E602	day1_speech	3号	狼	我现在的观点是这样的	我 现在 的 观点 是 这样 的	ph
506	S1E602	day1_speech	3号	狼	但是如果说没有人在这一轮，出来说自己是女巫的话呢，而且12号如果发言，又特别好的话呢，我可能会改变我的看法	但是 如果说 没有 人 在 这 一轮 ， 出来 说 自己 是 女巫 的话 呢 ， 而且 12 号 如果 发言 ， 又 特别 好 的话 呢 ， 我 可能 会 改变 我 的 看法	hang_on
507	S1E602	day1_speech	3号	狼	但目前来讲的话，我还是跟7号站队	但 目前 来讲 的话 ， 我 还是 跟 7 号 站队	protect
508	S1E602	day1_speech	3号	狼	我认为4号，5号和12号是三匹狼，是我现在的态度和观点	我 认为 4 号 ， 5 号 和 12 号 是 三匹 狼 ， 是 我 现在 的 态度 和 观点	attack
509	S1E602	day1_speech	3号	狼	女巫的话，因为我自己这轮不是个神牌，我是个民牌	女巫 的话 ， 因为 我 自己 这轮 不是 个 神牌 ， 我 是 个 民牌	defense
510	S1E602	day1_speech	3号	狼	我呢建议女巫这一轮，因为你解药已经用了，其实你是可以跳出来点的	我 呢 建议 女巫 这 一轮 ， 因为 你 解药 已经 用 了 ， 其实 你 是 可以 跳 出来 点 的	protect
511	S1E602	day1_speech	3号	狼	如果你把这个5号给点死的话，那这一轮我们就很简单，就是随便5号12号中出一个毒一个，对吧，我的发言过了	如果 你 把 这个 5 号 给 点 死 的话 ， 那 这 一轮 我们 就 很 简单 ， 就是 随便 5 号 12 号 中出 一个 毒 一个 ， 对 吧 ， 我 的 发言 过 了	attack
512	S1E602	day1_speech	2号	民	2号玩家发言，就是我给3号玩家说一下，如果我是一匹狼，我现在起来，反正昨天平安夜，我随便说一下我昨天晚上救的哪一个，那是不是5号就直接出去了，对不对	2 号 玩家 发言 ， 就是 我 给 3 号 玩家 说 一下 ， 如果 我 是 一匹 狼 ， 我 现在 起来 ， 反正 昨天 平安夜 ， 我 随便 说 一下 我 昨天晚上 救 的 哪 一个 ， 那 是不是 5 号 就 直接 出去 了 ， 对 不 对	defense
513	S1E602	day1_speech	2号	民	你刚才说5号，4号，12号三匹狼，对吧，我觉得是不成立的	你 刚才 说 5 号 ， 4 号 ， 12 号 三匹 狼 ， 对 吧 ， 我 觉得 是 不 成立 的	protect
514	S1E602	day1_speech	2号	民	首先12号玩家在警上的发言，他是根本没有报验人	首先 12 号 玩家 在 警上 的 发言 ， 他 是 根本 没有 报验 人	attack
515	S1E602	day1_speech	2号	民	我那一局没有报验人，我是说了一句第一晚验人没有惊喜，说明我验没有验到狼人，验的是一个好人	我 那 一局 没有 报验 人 ， 我 是 说 了 一句 第一晚 验人 没有 惊喜 ， 说明 我验 没有 验到 狼 人 ， 验 的 是 一个 好人	defense
516	S1E602	day1_speech	2号	民	而12号玩家发言，是根本没有报人的	而 12 号 玩家 发言 ， 是 根本 没有 报人 的	attack
517	S1E602	day1_speech	2号	民	那么他那种发言的情况下，在警上可能任何平民都不可能把票投给他吧，对吧	那么 他 那种 发言 的 情况 下 ， 在 警上 可能 任何 平民 都 不 可能 把 票 投给 他 吧 ， 对 吧	attack
518	S1E602	day1_speech	2号	民	那么如果成立5号，4号，12号三匹狼的话，5号是跳出来，他并没有和12号做一个对立面的身份，5号可能要出	那么 如果 成立 5 号 ， 4 号 ， 12 号 三匹 狼 的话 ， 5 号 是 跳 出来 ， 他 并 没有 和 12 号 做 一个 对立面 的 身份 ， 5 号 可能 要出	ph
519	S1E602	day1_speech	2号	民	5号出了跟着就是12出	5 号 出 了 跟着 就是 12 出	ph
520	S1E602	day1_speech	2号	民	然后4号玩家的发言是，他觉得12号玩家是一个预言家，真预言家，那么他们这个三个团队，又太明显了吧	然后 4 号 玩家 的 发言 是 ， 他 觉得 12 号 玩家 是 一个 预言家 ， 真 预言家 ， 那么 他们 这个 三个 团队 ， 又 太 明显 了 吧	ph
521	S1E602	day1_speech	2号	民	就是三个都没有任何对立面，和做身份的这个迹象，就是我们就是三个抱团的狼	就是 三个 都 没有 任何 对立面 ， 和 做 身份 的 这个 迹象 ， 就是 我们 就是 三个 抱团 的 狼	ph
522	S1E602	day1_speech	2号	民	我觉得以5.4.12三位玩家的水平，他们应该不会建立这么一个很清晰，过于简单的逻辑	我 觉得 以 5.4 . 12 三位 玩家 的 水平 ， 他们 应该 不会 建立 这么 一个 很 清晰 ， 过于 简单 的 逻辑	protect
523	S1E602	day1_speech	2号	民	所以说我觉得5.4.12的这个三狼的这个逻辑不成立	所以 说 我 觉得 5.4 . 12 的 这个 三狼 的 这个 逻辑 不 成立	protect
524	S1E602	day1_speech	2号	民	那么这个样子的话，7号玩家就有可能是悍跳	那么 这个 样子 的话 ， 7 号 玩家 就 有 可能 是 悍跳	attack
525	S1E602	day1_speech	2号	民	鉴于12号玩家12号，第一天警上的发言，确实没有报验人，我很想听你聊一聊你的心路历程，我再来做判断，来更正一下我的逻辑	鉴于 12 号 玩家 12 号 ， 第一天 警上 的 发言 ， 确实 没有 报验 人 ， 我 很 想 听 你 聊 一聊 你 的 心路历程 ， 我 再 来 做 判断 ， 来 更正 一下 我 的 逻辑	attack
526	S1E602	day1_speech	2号	民	至于5号有没有脖子，我相信我的眼睛，过	至于 5 号 有没有 脖子 ， 我 相信 我 的 眼睛 ， 过	none
527	S1E602	day1_speech	1号	民	首先1号玩家发言，1号玩家呢，是在警上埋了一个挺大的坑的	首先 1 号 玩家 发言 ， 1 号 玩家 呢 ， 是 在 警上 埋 了 一个 挺大 的 坑 的	defense
528	S1E602	day1_speech	1号	民	就是12号玩家在我眼里是一名真预言家，因为呢票型是一方面，再一个就是12号玩家，我们相信也经历了过12号玩家当狼焊跳吧	就是 12 号 玩家 在 我 眼里 是 一名 真 预言家 ， 因为 呢 票型 是 一方面 ， 再 一个 就是 12 号 玩家 ， 我们 相信 也 经历 了 过 12 号 玩家 当狼 焊 跳 吧	protect
529	S1E602	day1_speech	1号	民	而且任何一个狼焊跳，都是准备很充分的，再不充分的情况下，他也会说，我昨天晚上验的是6号，你是我的一张金水牌，他也会现编，也会编出来的，而不存在这种12号故弄玄虚的打法	而且 任何 一个 狼 焊 跳 ， 都 是 准备 很 充分 的 ， 再 不 充分 的 情况 下 ， 他 也 会 说 ， 我 昨天晚上 验 的 是 6 号 ， 你 是 我 的 一张 金水牌 ， 他 也 会 现编 ， 也 会 编出来 的 ， 而 不 存在 这种 12 号 故弄玄虚 的 打法	ph
530	S1E602	day1_speech	1号	民	我们也依稀的记得，12号每次当预言家的时候，都是这种吊了吧叽，最后要死不活的发言，最后你一看真是个预言家	我们 也 依稀 的 记得 ， 12 号 每次 当 预言家 的 时候 ， 都 是 这种 吊 了 吧 叽 ， 最后 要死不活 的 发言 ， 最后 你 一看 真是 个 预言家	protect
531	S1E602	day1_speech	1号	民	就是每次我经历过，都经历过这样的悲剧	就是 每次 我 经历 过 ， 都 经历 过 这样 的 悲剧	ph
532	S1E602	day1_speech	1号	民	那5号这张牌呢，他认女巫牌对吧，他保你4号牌	那 5 号 这 张牌 呢 ， 他认 女巫 牌 对 吧 ， 他保 你 4 号牌	ph
533	S1E602	day1_speech	1号	民	我不敢说你4号牌是好身份，我也不敢说5号牌是好身份	我 不敢 说 你 4 号牌 是 好 身份 ， 我 也 不敢 说 5 号牌 是 好 身份	hang_on
534	S1E602	day1_speech	1号	民	那5号牌这张牌呢，留给晚上去解决，你不是报5号牌的查杀吗，留给晚上去解决	那 5 号牌 这 张牌 呢 ， 留给 晚上 去 解决 ， 你 不是 报 5 号牌 的 查杀 吗 ， 留给 晚上 去 解决	ph
535	S1E602	day1_speech	1号	民	因为5号牌只有一种可能，和上局其实是一样，就是要么是一张慷慨就义的牌	因为 5 号牌 只有 一种 可能 ， 和 上局 其实 是 一样 ， 就是 要么 是 一张 慷慨就义 的 牌	hang_on
536	S1E602	day1_speech	1号	民	他去站队12号，想做好7号的身份	他 去 站队 12 号 ， 想 做好 7 号 的 身份	ph
537	S1E602	day1_speech	1号	民	他投了一票7，让7号拿到警长的同时，回头一看票，投票的人可能都不是我狼队的人，那我去做好7号的身份	他 投 了 一票 7 ， 让 7 号 拿到 警长 的 同时 ， 回头一看 票 ， 投票 的 人 可能 都 不是 我 狼队 的 人 ， 那 我 去 做好 7 号 的 身份	ph
538	S1E602	day1_speech	1号	民	我投你7，然后假装站队12号，我12号一定是个真预言家，我跳个女巫	我 投 你 7 ， 然后 假装 站队 12 号 ， 我 12 号 一定 是 个 真 预言家 ， 我 跳个 女巫	ph
539	S1E602	day1_speech	1号	民	和上一局的打法很类似	和 上 一局 的 打法 很 类似	ph
540	S1E602	day1_speech	1号	民	就是5号牌这张牌，出来就是准备死的一张牌	就是 5 号牌 这 张牌 ， 出来 就是 准备 死 的 一张 牌	attack
541	S1E602	day1_speech	1号	民	那5号牌这张牌，我们假设他是准备死的一张牌，他不是一张真女巫牌，那我们这一轮呢不动他	那 5 号牌 这 张牌 ， 我们 假设 他 是 准备 死 的 一张 牌 ， 他 不是 一张 真 女巫 牌 ， 那 我们 这 一轮 呢 不动 他	protect
542	S1E602	day1_speech	1号	民	你比如说这一轮，所有人都要出5号牌	你 比如说 这 一轮 ， 所有人 都 要 出 5 号牌	ph
543	S1E602	day1_speech	1号	民	先不说是不是真女巫，一旦他死在白天，恼羞成怒一自爆，那你告诉我，7号和12号究竟谁是真预言家，谁是假预言家呢，对吧	先不说 是不是 真 女巫 ， 一旦 他 死 在 白天 ， 恼羞成怒 一 自爆 ， 那 你 告诉 我 ， 7 号 和 12 号 究竟 谁 是 真 预言家 ， 谁 是 假 预言家 呢 ， 对 吧	ph
544	S1E602	day1_speech	1号	民	那我这一轮呢想出谁呢，想出7号牌，5号牌是查杀你投7号，那我也出7号，我觉得你是慷慨就义的一张牌	那 我 这 一轮 呢 想 出 谁 呢 ， 想出 7 号牌 ， 5 号牌 是 查杀 你 投 7 号 ， 那 我 也 出 7 号 ， 我 觉得 你 是 慷慨就义 的 一张 牌	attack
545	S1E602	day1_speech	1号	民	而且我觉得12号呢，无论是没吃到票还是，因为我在警上，其实是带了一个口风，我的意思是所有人都可以投7号	而且 我 觉得 12 号 呢 ， 无论是 没 吃 到 票 还是 ， 因为 我 在 警上 ， 其实 是 带 了 一个 口风 ， 我 的 意思 是 所有人 都 可以 投 7 号	attack
546	S1E602	day1_speech	1号	民	在这种情况下，你想一下，狼会不投7号吗，狼完全可以伪装成平民，我投7号有充足的理由啊，1号在警上强行认7号，所以说狼一定会是投7号的	在 这种 情况 下 ， 你 想 一下 ， 狼会 不 投 7 号 吗 ， 狼 完全 可以 伪装成 平民 ， 我 投 7 号 有 充足 的 理由 啊 ， 1 号 在 警上 强行 认 7 号 ， 所以 说 狼 一定 会 是 投 7 号 的	protect
547	S1E602	day1_speech	1号	民	这张牌呢，就是得不到票的一张牌，而且他这一轮呢，我觉得状态还可以	这 张牌 呢 ， 就是 得不到 票 的 一张 牌 ， 而且 他 这 一轮 呢 ， 我 觉得 状态 还 可以	protect
548	S1E602	day1_speech	1号	民	那7号牌呢，是我想出的一张牌，那我就想看看，我想出7号牌，那你5号牌这张牌，想就义的牌爆是不爆	那 7 号牌 呢 ， 是 我 想 出 的 一张 牌 ， 那 我 就 想 看看 ， 我 想 出 7 号牌 ， 那 你 5 号牌 这 张牌 ， 想 就义 的 牌 爆是 不 爆	attack
549	S1E602	day1_speech	1号	民	如果要爆其实也挺尴尬的，要不爆的话，那就留给女巫解决嘛，对吧	如果 要 爆 其实 也 挺 尴尬 的 ， 要 不 爆 的话 ， 那 就 留给 女巫 解决 嘛 ， 对 吧	attack
550	S1E602	day1_speech	1号	民	女巫要能解决他，晚上解决，解决不了，你白狼王反正那有个女巫扔着，你爆不爆嘛，对吧	女巫 要 能 解决 他 ， 晚上 解决 ， 解决不了 ， 你 白狼王 反正 那有 个 女巫 扔 着 ， 你 爆不爆 嘛 ， 对 吧	ph
551	S1E602	day1_speech	1号	民	我这一轮有点想站边12号，因为12号的状态让我感觉他不像一只悍跳的狼，而且他一票也没有吃到	我 这 一轮 有点 想 站边 12 号 ， 因为 12 号 的 状态 让 我 感觉 他 不 像 一只 悍跳 的 狼 ， 而且 他 一票 也 没有 吃 到	protect
552	S1E602	day1_speech	1号	民	狼被我说动了，不敢投票了，我觉得不太敢相信	狼 被 我 说动 了 ， 不敢 投票 了 ， 我 觉得 不太敢 相信	ph
553	S1E602	day1_speech	1号	民	我目前在警下，1号玩家站队12号	我 目前 在 警下 ， 1 号 玩家 站队 12 号	protect
554	S1E602	day1_speech	1号	民	想出7号这张牌，过	想出 7 号 这 张牌 ， 过	attack
555	S1E602	day1_speech	12号	狼	12号发言，12号给大家诚挚地道一个歉，确实是上轮我的整个人的注意力都被5号所吸引了，所以说最后忘记报了验人	12 号 发言 ， 12 号 给 大家 诚挚 地道 一个 歉 ， 确实 是 上 轮 我 的 整个 人 的 注意力 都 被 5 号 所 吸引 了 ， 所以 说 最后 忘记 报 了 验人	defense
556	S1E602	day1_speech	12号	狼	上轮的验人是验的11号，是一个金水	上轮 的 验人 是验 的 11 号 ， 是 一个 金水	protect
557	S1E602	day1_speech	12号	狼	因为我一般都是左右验，确实是忘记报了	因为 我 一般 都 是 左右 验 ， 确实 是 忘记 报 了	defense
558	S1E602	day1_speech	12号	狼	因为之前也出现过玩家没有报验人，然后整个游戏崩盘的这种悲剧，所以我也不想悲剧再重演，我把我能报的信息都给大家报出来	因为 之前 也 出现 过 玩家 没有 报验 人 ， 然后 整个 游戏 崩盘 的 这种 悲剧 ， 所以 我 也 不想 悲剧 再 重演 ， 我 把 我 能 报 的 信息 都 给 大家 报 出来	defense
559	S1E602	day1_speech	12号	狼	你们不信那我没办法，如果就是还有那么一两个玩家，好人能信的话，那也是为好人做出了一点贡献	你们 不信 那 我 没 办法 ， 如果 就是 还有 那么 一两个 玩家 ， 好人 能信 的话 ， 那 也 是 为 好人 做出 了 一点 贡献	defense
560	S1E602	day1_speech	12号	狼	这轮没有拿到警徽不要紧，因为可以撕警徽嘛	这轮 没有 拿到 警徽 不要紧 ， 因为 可以 撕警徽 嘛	ph
561	S1E602	day1_speech	12号	狼	因为现在7号是唯一一个不退水的，不是，唯二的不退水的，还有9号，但是9号没有认预言家	因为 现在 7 号 是 唯一 一个 不 退水 的 ， 不是 ， 唯二 的 不 退水 的 ， 还有 9 号 ， 但是 9 号 没有 认 预言家	attack
562	S1E602	day1_speech	12号	狼	所以7号我已经标铁狼了，也是给大家道一个歉，因为确实是我的失误，没有报我上轮的验人	所以 7 号 我 已经 标 铁狼 了 ， 也 是 给 大家 道 一个 歉 ， 因为 确实 是 我 的 失误 ， 没有 报 我 上 轮 的 验人	attack
563	S1E602	day1_speech	12号	狼	我觉得我也不算新手了，但是出现的这个失误，一票都没有吃到，我认了	我 觉得 我 也 不算 新手 了 ， 但是 出现 的 这个 失误 ， 一票 都 没有 吃 到 ， 我认 了	self_attack
564	S1E602	day1_speech	12号	狼	但是转过来想，现在不是说怎么说道歉，怎么去接这个锅，我现在最重要的我是要弥补这个错误	但是 转过 来 想 ， 现在 不是 说 怎么 说 道歉 ， 怎么 去 接 这个 锅 ， 我 现在 最 重要 的 我 是 要 弥补 这个 错误	defense
565	S1E602	day1_speech	12号	狼	这轮警徽撕了，下一轮我守卫守我，女巫的药已经用过了，我还可以报一轮验人，这是我现在唯一的能对好人做出最多的事情	这轮 警徽 撕 了 ， 下 一轮 我 守卫 守 我 ， 女巫 的 药 已经 用过 了 ， 我 还 可以 报 一轮 验人 ， 这 是 我 现在 唯一 的 能 对 好人 做出 最多 的 事情	defense
566	S1E602	day1_speech	12号	狼	因为现在我没有验到狼对吧，我只能确定一个不退水的，7号是一个铁狼，那么我们这轮就出7号	因为 现在 我 没有 验到 狼 对 吧 ， 我 只能 确定 一个 不 退水 的 ， 7 号 是 一个 铁狼 ， 那么 我们 这轮 就 出 7 号	attack
567	S1E602	day1_speech	12号	狼	下轮我还有一个验人的机会，如果我没有被白狼王爆掉的话，我再给大家报一个验人	下轮 我 还有 一个 验人 的 机会 ， 如果 我 没有 被 白狼王 爆掉 的话 ， 我 再 给 大家 报 一个 验人	defense
568	S1E602	day1_speech	12号	狼	就是我作为一个预言家，我尽力地把我自己所有能做好的事情都做好，也就说这么多了吧，就是这轮出7，大家跟我一起出7号，过	就是 我 作为 一个 预言家 ， 我 尽力 地 把 我 自己 所有 能 做好 的 事情 都 做好 ， 也 就 说 这么 多 了 吧 ， 就是 这轮出 7 ， 大家 跟 我 一起 出 7 号 ， 过	defense
569	S1E602	day1_speech	11号	猎人	11号发言，11号觉得这个7号，不是，12号的这个态度挺诚恳的	11 号 发言 ， 11 号 觉得 这个 7 号 ， 不是 ， 12 号 的 这个 态度 挺 诚恳 的	protect
570	S1E602	day1_speech	11号	猎人	首先我说明一下，11号跟12号肯定不认识，这个金水我接，因为很简单如果我认他的话，我肯定上一轮我就会投他了，因为上一轮是5号是被查杀的对吧	首先 我 说明 一下 ， 11 号 跟 12 号 肯定 不 认识 ， 这个 金水 我接 ， 因为 很 简单 如果 我认 他 的话 ， 我 肯定 上 一轮 我 就 会 投 他 了 ， 因为 上 一轮 是 5 号 是 被 查杀 的 对 吧	protect
571	S1E602	day1_speech	11号	猎人	也就是说警下，如果我跟他互为狼同伴的话，5号是一定会投他的，对吧	也就是说 警下 ， 如果 我 跟 他 互为 狼 同伴 的话 ， 5 号 是 一定 会 投 他 的 ， 对 吧	ph
572	S1E602	day1_speech	11号	猎人	我俩至少能上票给他，那你就能吃到两票了	我俩 至少 能 上票 给 他 ， 那 你 就 能 吃 到 两票 了	protect
573	S1E602	day1_speech	11号	猎人	所以说如果我是他的狼同伴的话，我肯定会冲票给他的	所以 说 如果 我 是 他 的 狼 同伴 的话 ， 我 肯定 会 冲票 给 他 的	ph
574	S1E602	day1_speech	11号	猎人	我不会说这么怂，这么怂的话，那我觉得没有意义	我 不会 说 这么 怂 ， 这么 怂 的话 ， 那 我 觉得 没有 意义	ph
575	S1E602	day1_speech	11号	猎人	因为5号我觉得是肯定会跟他绑票的了，因为到最后5号投的7，当时我都没理解，我想这个其中肯定有问题	因为 5 号 我 觉得 是 肯定 会 跟 他 绑票 的 了 ， 因为 到 最后 5 号 投 的 7 ， 当时 我 都 没 理解 ， 我 想 这个 其中 肯定 有 问题	attack
576	S1E602	day1_speech	11号	猎人	因为当时12号这块没报验人的话，我觉得确实是他做不成预言家	因为 当时 12 号 这块 没 报验 人 的话 ， 我 觉得 确实 是 他 做 不成 预言家	attack
577	S1E602	day1_speech	11号	猎人	7号像预言家，虽然7号一开始的状态我觉得不像	7 号 像 预言家 ， 虽然 7 号 一 开始 的 状态 我 觉得 不像	protect
578	S1E602	day1_speech	11号	猎人	为什么呢，因为7号一开始发言的时候，特别严肃，就是感觉就是因为他是第一个发言嘛，他一边在想一边在说，表情上没有任何变化，但是这个不做准啊，这个我只是随便一说	为什么 呢 ， 因为 7 号 一 开始 发言 的 时候 ， 特别 严肃 ， 就是 感觉 就是 因为 他 是 第一个 发言 嘛 ， 他 一边 在 想 一边 在 说 ， 表情 上 没有 任何 变化 ， 但是 这个 不 做准 啊 ， 这个 我 只是 随便 一说	attack
579	S1E602	day1_speech	11号	猎人	然后当时我是不认为7号是预言家的，我当时认为12号是预言家的	然后 当时 我 是 不 认为 7 号 是 预言家 的 ， 我 当时 认为 12 号 是 预言家 的	attack
580	S1E602	day1_speech	11号	猎人	但12号最后啥都没说，我确实是不能理解，然后包括1号也点出这一点，我觉得这块我没法，不可能再上给12号票了，所以我肯定投给7号的	但 12 号 最后 啥 都 没 说 ， 我 确实 是 不能 理解 ， 然后 包括 1 号 也 点 出 这 一点 ， 我 觉得 这块 我 没法 ， 不 可能 再 上 给 12 号票 了 ， 所以 我 肯定 投给 7 号 的	attack
581	S1E602	day1_speech	11号	猎人	但是我没想到5号能投给7号，然后我就一直在想，原因是什么，原因是什么，但是5号的说话我觉得挺诚恳的	但是 我 没想到 5 号 能 投给 7 号 ， 然后 我 就 一直 在 想 ， 原因 是 什么 ， 原因 是 什么 ， 但是 5 号 的 说话 我 觉得 挺 诚恳 的	protect
582	S1E602	day1_speech	11号	猎人	不过我还要报一个信息啊，就是5号在中间的时候，他一直在眼神在瞟人，我不知道他是为什么	不过 我 还要 报 一个 信息 啊 ， 就是 5 号 在 中间 的 时候 ， 他 一直 在 眼神 在 瞟 人 ， 我 不 知道 他 是 为什么	attack
583	S1E602	day1_speech	11号	猎人	就有可能是一种他是一个狼被查杀，然后去报个女巫，然后去他自己是个白狼王，他在找这个女巫，或者找什么神的身份，这是有可能的	就 有 可能 是 一种 他 是 一个 狼 被 查杀 ， 然后 去 报个 女巫 ， 然后 去 他 自己 是 个 白狼王 ， 他 在 找 这个 女巫 ， 或者 找 什么 神 的 身份 ， 这 是 有 可能 的	attack
584	S1E602	day1_speech	11号	猎人	因为我之前看他眼神，在瞟过很多个人，但是这个我不好做低他的身份	因为 我 之前 看 他 眼神 ， 在 瞟 过 很多 个人 ， 但是 这个 我 不好 做低 他 的 身份	hang_on
585	S1E602	day1_speech	11号	猎人	但是我觉得12号的身份，应该是好一些的，因为我现在听12号的说话，我觉得挺诚恳的	但是 我 觉得 12 号 的 身份 ， 应该 是 好 一些 的 ， 因为 我 现在 听 12 号 的 说话 ， 我 觉得 挺 诚恳 的	protect
586	S1E602	day1_speech	11号	猎人	然后作为一个不跟12号认识，但是想跟12号站队的人，我这边强势跟12号站一下队吧	然后 作为 一个 不 跟 12 号 认识 ， 但是 想 跟 12 号 站队 的 人 ， 我 这边 强势 跟 12 号 站 一下 队 吧	protect
587	S1E602	day1_speech	11号	猎人	就这一轮我不管9号说什么，因为7号的话，我觉得我已经不用听了	就 这 一轮 我 不管 9 号 说 什么 ， 因为 7 号 的话 ， 我 觉得 我 已经 不用 听 了	attack
588	S1E602	day1_speech	11号	猎人	因为7号我要跟12号站队的话，7号已经是就是被我打成一个狼牌了	因为 7 号 我 要 跟 12 号 站队 的话 ， 7 号 已经 是 就是 被 我 打成 一个 狼牌 了	attack
589	S1E602	day1_speech	11号	猎人	然后9号的话，因为我之前觉得9号的身份警上不做好，而且9号发言的话，也不像一个好人心态，他甚至于比上一盘狼人心态还差	然后 9 号 的话 ， 因为 我 之前 觉得 9 号 的 身份 警上 不 做好 ， 而且 9 号 发言 的话 ， 也 不 像 一个 好人 心态 ， 他 甚至于 比上 一盘 狼人 心态 还 差	attack
